"datetime","Subject.ID","Sex","prime_code","prime_condition","prime_response","triv1_raw","triv1_correct","triv2_raw","triv2_correct","triv3_raw","triv3_correct","triv4_raw","triv4_correct","triv5_raw","triv5_correct","triv6_raw","triv6_correct","triv7_raw","triv7_correct","triv8_raw","triv8_correct","triv9_raw","triv9_correct","triv10_raw","triv10_correct","triv11_raw","triv11_correct","triv12_raw","triv12_correct","triv13_raw","triv13_correct","triv14_raw","triv14_correct","triv15_raw","triv15_correct","triv16_raw","triv16_correct","triv17_raw","triv17_correct","triv18_raw","triv18_correct","triv19_raw","triv19_correct","triv20_raw","triv20_correct","triv21_raw","triv21_correct","triv22_raw","triv22_correct","triv23_raw","triv23_correct","triv24_raw","triv24_correct","triv25_raw","triv25_correct","triv26_raw","triv26_correct","triv27_raw","triv27_correct","triv28_raw","triv28_correct","triv29_raw","triv29_correct","triv30_raw","triv30_correct","age","major","language","sex_r","year","area_writing","area_trivia","purpose","link_yn","link_text","thinking_yn","thinking_text","comments","prior_hool","UniversitÃ.tsprofessor_int_rating","UniversitÃ.tsprofessor_acc_rating","FuÃ.ballhooligan_int_rating","FuÃ.ballhooligan_acc_rating","subjID","sex","professor_int_rating","professor_acc_rating","soccer.hooligan_int_rating","soccer.hooligan_acc_rating","triv31_raw","triv31_correct","correct_raw","skipped_raw","correct_pct","correct_skip_pct"
"20161027-185214",NA,NA,1,"UniversitÃ¤tsprofessor
"," Ich lehre an der UniversitÃ¤t Luzern und bin dort Professorin fÃ¼r Soziologie. Als Professorin bin ich kein Morgenmensch. Ich schlafe aus und gehe um 9:00 Uhr an die Uni. Anschliessend trinke ich einen Kaffee mit meinen Kolleginnen und Kollegen. Um 10:15 Uhr beginnt die erste Vorlesung, wobei mich die Studenten/Studentinnen mit ihren Fragen nerven. Nach der Vorlesung gehe ich in meine verdiente Mittagspause. Am Nachmittag habe ich Zeit fÃ¼r meine Studien. Ich widme mich momentan einem neuen Thema aus der Geschlechterforschung. In meinem BÃ¼ro finde ich nichts, da ich eine richtige Unordnung habe. Da ich nicht weiterkomme hÃ¶re ich auf und gehe ins Apero mit meinen Kolleginnen und Kollegen. Da Luzern eine kleine STadt ist, treffen sich Studenten und Professoren oft im Ausgang. Deshalb betrinke ich mich mindestens einmal in der Woche mit meinen STudenten. Anschliessend fahre ich meist mit dem Auto nach Hause. 
 ","Botswana
","True","ASCII
","True","Wasserschwein
","True","Mars
","False",12,"True","Pakistan
","False","Arm
","False","Guy Fawkes
","True","Messing
","False","Welle
","True","Isobare
","True",21,"True","Chrysler
","False",180,"True","Venus
","True","Michail Gorbatschow
","True","Strahlung
","False","Blue Knight
","False","KontinentalfuÃ
","False","Faschismus
","True","Penicillin
","True","Henri Matisse
","False","Colorado
","False","Im Rachen
","True","Sibirien
","True","Jupiter
","True","Tschaikowski
","True","Luftdruck
","True","Keratin
","True","Frankreich
","True",25,"Psychologie
","Deutsch
","female","im ersten Jahr
","Sozialpsychologie	","keine Ahnung
","Keine Ahnung
","ja
",NA,"ja
",NA,"Nein
",NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,20,0,66.6666666666667,66.6666666666667
"20161027-185325",NA,NA,0,"FuÃballhooligan
"," Ich arbeite als Assistent in der GeschÃ¤ftsleitung der SBB. Die Arbeit verschlingt einen grossen Teil meiner Zeit, da bin ich abends oft auf Kravall gebÃ¼rstet. Da treffe ich mich oft mit gleichgesinnten und dann kommt es schon mal vor, dass es zu einer SchÃlÃ¤gerei zwischen verfeindeden Gruppierungen kommt. 
 NatÃ¼rlich besuche ich alle Spiele meiner YoungBoys - AÃLLEZ YB.  Arbeiten und YB sind meine grossen Leidenschaften - und das lÃ¤sst sich manchmal auch weniger gut vereinen. Dann muss man PrioritÃ¤ten setzen Alle meine Freunde sind ebenfalls YB Fans - ALLEZ YB
","Botswana
","True","HTML
","False","Wasserschwein
","True","Erde
","True",8,"False","Indien
","True","Arm
","False","Guy Fawkes
","True","Bronze
","True","Welle
","True","Isotherme
","False",21,"True","Mitsubishi
","False",360,"False","Mars
","False","Michail Gorbatschow
","True","Strahlung
","False","Deep Blue
","True","KontinentalfuÃ
","False","Republik
","False","RÃ¶ntgenstrahlen
","False","Paul Cezanne
","False","Rio Grande
","False","In der Lunge
","False","Sibirien
","True","Jupiter
","True","Beethoven
","False","Luftdruck
","True","Keratin
","True","Spanien
","False",24,"psychologie
","Deutsch
","male","im dritten Jahr
","Psychologi","v
","no plan
","ja
",NA,"ja
",NA,"nein
",NA,NA,NA,NA,NA,86,NA,NA,NA,NA,NA,NA,NA,14,0,46.6666666666667,46.6666666666667
"20161027-191014","87","f",0,"FuÃballhooligan","Ich liebe Alkohol, da er mich den Alltag vergÃessen lÃ¤st. Seit meine ganze Familie mich verstossen hat weil ich mir ein Tattoo habe machen lassen verbringe ich die Abende oft mit meinen Freunden im Fussballstadion. Dabei lasse ich gerne meinen Frust ab und beleidige andere Leute. Was genau ich alles mache weiss ich aufgrund meines hohen Alkoholkonsums oft nicht mehr. Generell bin ich leicht reizbar. Alle Leute nerven mich weil sie dumm sind und denken dass sie klug sind. Ich habe keinen geregeÃlten Tagesablauf und liege einfach viel herum weil mir das Spass macht und ich nichts anderes machen will.","Botswana","True","HTML","False","Wasserschwein","True","Mars","False",8,"False","Pakistan","False","Arm","True","Robin Hood","False","Lot","False","Welle","True","Isobare","True",21,"True","General Motors","True",360,"False","Venus","True","Michail Gorbatschow","True","Niederschlag","False","Deep Blue","True","Kontinentalsockel","True","Republik","False","Penicillin","True","Paul Cezanne","False","Rio Lobos","False","In der WirbelsÃ¤ule","False","Sibirien","True","Neptun","False","HÃ¤ndel","False","Luftdruck","True","Keratin","True","Frankreich","True",22,"BWL","Deutsch","female","im zweiten Jahr","Sozialpsychologie","Psychologie","keine Ahnung
","nein","weiss nicht","nein",NA,"keine","ja",84,24,17,4,NA,NA,NA,NA,NA,NA,NA,NA,16,0,53.3333333333333,53.3333333333333
"20161027-190658",NA,NA,1,"UniversitÃ¤tsprofessor
"," Ich bin Professorin an der UniversitÃ¤t Luzern und unterrichte  und forsche dort in der Soziologie. Ich bin kein Morgenmensch. Normalerweise stehe ich um 9:00 Uhr auf und gehe dann an die Uni. Um 10:00 Uhr gebe ich mein erste Vorlesung. Die meisten STudenten nerven mich mit ihren Fragen. Deshalb verlasse ich den HÃÃ¶rsaal mÃ¶glichst schnell nach Vorlesungsende. Am Mittag esse ich mit meinen Kolleginnen und kollegen zu Mittag und arbeite anschliessend in meinem BÃ¼ro. DAbei lasse ich von meinen Hiwis die meiste ARbeit machen, da ich mich in meine BÃ¼ro sowieso nicht zurÃechtfinde. Ich schreibe einige AbsÃ¤tze zu meinem neuen Forschungsvorhaben. DAnn komme ich nicht mehr weiter und gehe deshalb ins Apero. Dort trinke ich mit meinen Kolleginnen und Kollegen etwas und mit den STudierenden. Denn Luzern ist eine kleine STadt.  Anschliessend fahre ich mit dem Auto nach Hause und versuche noch etwas zu arbeiten. Da gelingt mir nichts mehr, also schaue ich noch ein paar Episoden meiner Lieblingsserie. Dabei schlafe ich ein.
 ","Botswana
","True","ASCII
","True","Wasserschwein
","True","Erde
","True",12,"True","Pakistan
","False","Arm
","False","Guy Fawkes
","True","Messing
","False","Welle
","True","Isobare
","True",21,"True","Ford
","False",180,"True","Venus
","True","Michail Gorbatschow
","True","Strahlung
","False","Blue Knight
","False","Kontinentalrift
","False","Faschismus
","True","Penicillin
","True","Henri Matisse
","False","Colorado
","False","In der Lunge
","False","Sibirien
","True","Jupiter
","True","Tschaikowski
","True","Luftdruck
","True","Keratin
","True","Frankreich
","True",25,"Psychologie
","Deutsch
","female","im ersten Jahr
","Sozialpsychologie	","Neuropsychologie
","Keine Ahnung
","ja
",NA,"nein
",NA,"Nein
",NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,20,0,66.6666666666667,66.6666666666667
"20161027-192657","89","m",0,"FuÃballhooligan","Ich arbeite bei der SBB als Assistent der GeschÃ¤ftsleitzung - da arbeite ich oft sehr lang und bin nach der Arbeit oft auf Krawall gebÃ¼rstet.  Unter anderem deswegen bin ich grosser YB-Fan und auch bei einer FAngruppe dabei. Und ja, da kommt es ab und zu mal zu auseinandersetzungen - neben dem Platz versteht sich (wir kÃ¶nnen ja nicht Ã¼berall verlieren). 
Wir treffen uns aber auch ab und zu zum Fussballspielen oder Wer wird MillionÃ¤r spielen. 
All meine Freunde sind auch in dieser Gruppierung - ich verbringe fast meine gesamte Freizeit mit Ihnen. Es ist ein guter Ausgleich zu meinem oft stressigen Arbeitsalltag. Meine Kumpanen verstehen mich sehr gut und wir planen nÃ¤chstes JAhr eine Reise zusammen. :-)","Zimbabwe","False","HTML","False","0","False","Erde","True",8,"False","Indien","True","Arm","True","Sweeney Todd","False","Bronze","True","Welle","True","Isobare","True",21,"True","General Motors","True",360,"False","Venus","True","Michail Gorbatschow","True","Strahlung","True","Deep Blue","True","Kontinentalsockel","True","Republik","False","RÃ¶ntgenstrahlen","False","Pablo Picasso","True","Rio Grande","True","In der Lunge","False","Sibirien","True","Jupiter","True","Mozart","False","Luftdruck","True","Keratin","True","Spanien","False",24,"psychologie","Deutsch","male","im ersten Jahr","sozialpsycho","no plan","no plan","ja",NA,"nein",NA,"nein","ja",80,24,50,15,NA,NA,NA,NA,NA,NA,NA,NA,19,1,63.3333333333333,65.5172413793103
"20161013-135158","9","w",1,"UniversitÃ¤tsprofessor","Als Professor stehe ich morgens auf, trinke meinen Kaffee und begebe mich zur UniversitÃ¤t. Ich treffe mich noch kurz mit Arbeitskkollegen und gehe dann in den HÃ¶rsaal, wo ich Marketing unterrichte. Die Studenten hÃ¶ren mir aufmerksam zu und sind respektvoll leise. Nach der Lektion kommen ein zwei Studis und fragen noch etwas, was sie nicht verstanden haben. Sobald ich meine Vorlesungen gehalten habe gehe ich nach Hause und setz mich erstmal mit meiner Familie an den Tisch und wir erzÃ¤hlen uns von unserem Tag. Danach wirf ich mich in meine Sportkleider und geh fÃ¼r eine halbe Stunde Joggen um meinen Kopf frei zu kriegen. Danach geh ich duschen und anschliessend setz ich mich mit einem guten Glas Wein und meiner Familie vor den Fernseher und lass die Seele baumeln. Ich bin von NAtur aus sehr zielstrebig und hilfsbereit. Da ich mich um das Wohl der Studenten kÃ¼mmere versuche ich auch auf die Mails der Studierenden einzugehen und zu helfen. Ich bi","Botswana","True","HTML","False","Biber","False","Mars","False",6,"False","Indien","True","Arm","True","Sweeney Todd","False","Messing","False","Welle","True","Isobare","True",21,"True","Chrysler","False",360,"False","Venus","True","Boris Jeltsin","False","Druck","False","Blue Knight","False","Kontinentalsockel","True","Faschismus","True","Penicillin","True","Paul Cezanne","False","Rio Grande","True","In der Nase","False","Sibirien","True","Saturn","False","Mozart","False","Luftdruck","True","Keratin","True","Frankreich","True",0,"Wirtschaft","Deutsch","female","vier Jahre oder mehr","Psychologie","Geschichte","Keine Ahnung","ja",NA,"ja",NA,"nein","nein",60,16,30,2,NA,NA,NA,NA,NA,NA,NA,NA,15,0,50,50
"20161027-192340","90","f",1,"UniversitÃ¤tsprofessor","Ich habe einen strukturierten Tagesablauf, stehe 6:00 auf und gehe nach einem gesunden FrÃ¼hstÃ¼ck an meinen Arbeitsplatz. Danach erledige ich meine Arbeit. Am Nachmittag gebe ich Vorlesung und gehe dann nach hause. ich verbringe wenig zeit mit meiner familie. generell bin ich sehr zielstrebig, weshalb es mir auch spass macht neue sachen zu  lernen. Ich bin ambitioniert und motiviert. Mache gerne sport","Botswana","True","HTML","False","Nutria","False","Pluto","False",8,"False","Pakistan","False","Arm","True","Guy Fawkes","True","Lot","False","Eisberg","False","Isobare","True",21,"True","Chrysler","False",360,"False","Venus","True","Michail Gorbatschow","True","Strahlung","True","Deep Blue","True","Kontinentalsockel","True","Republik","False","Stethoskop","False","Henri Matisse","False","Rio Rojo","False","In der WirbelsÃ¤ule","False","Sibirien","True","Saturn","False","Beethoven","False","Windgeschwindigkeit","False","Keratin","True","Frankreich","True",22,"VWL","Deutsch","female","im zweiten Jahr","- ","Sozialpsychologie","keine ahnung","nein",NA,"nein",NA,"keine","ja",57,18,38,13,NA,NA,NA,NA,NA,NA,NA,NA,13,0,43.3333333333333,43.3333333333333
"20161027-193325","91","f",0,"FuÃballhooligan","Ich habe keinen strukturierten Tagesablauf. ich saufe gerne oft und viel. Sonst schaue ich viel TV - und vorallem natÃ¼rlich Fussball. Meistens bin ich aber im Stadion und schaue mir den MÃ¤tch von YB an - und danach gehen wir feiern (unabhÃ¤ngig vom Resultat). FrÃ¼her war ich mal an der Uni - aber habe ich das Hooligan Leben entdeckt. Heute frage ich mich manchmalÃ, was passiert wÃ¤re wenn das anders gelaufen wÃ¤re. 
Dann aber wird mir bewusst, wieviel Zeit ich zum Leben zur VerfÃ¼gung habe, wÃ¤hrend andere im BÃ¼ro versauern. Dann geht es mir wieder viel besser - und ich freue mich schon auf unser nÃ¤chstes Treffen - heute Abend.. wie jeden Abend. Und ich bin kein Kind von Traurigkeit - da kommt es auch mal zu SchlÃ¤gereien IM DUNKELN. ","Uganda","False","HTML","False","Nutria","False","Mars","False",8,"False","Bangladesch","False","Arm","True","Robin Hood","False","Messing","False","Eisberg","False","Zyklone","False",21,"True","General Motors","True",360,"False","Venus","True","Michail Gorbatschow","True","Strahlung","True","Deep Blue","True","Kontinentalsockel","True","Kommunismus","False","SÃ¼damerika","False","Henri Matisse","False","Rio Rojo","False","Im Rachen","True","Sibirien","True","Jupiter","True","Beethoven","False","Luftdruck","True","Lecithin","False","Frankreich","True",22,"Psychologie","Deutsch","female","im dritten Jahr","sozialpsychologie","sozialpsychologie","weiss nicht","nein",NA,"nein",NA,"nein","ja",76,19,39,7,NA,NA,NA,NA,NA,NA,NA,NA,13,0,43.3333333333333,43.3333333333333
"20161028-164525","92","w",0,"FuÃballhooligan","Ich stehe normalerweise um 6:00 auf, um 7:00 bin ich dann in der Werkstatt und arbeite bis etwa 17:00. Danach treffe ich mich manchmal noch mit Kollegen auf ein Feierabendbier oder dann fahre ich direkt nach Hause. Nach dem Abendessen schaue ich meistens fern, Fussball und ab und zu Eishockey. Wenn meine Lieblingsmannschaft spielt, bin ich immer im Stadion - ich habe einen Saisonpass. Bei AuswÃ¤rtsspielen fahren wir meistens gemeinsam mit dem Car hin, um unser Team zu unterstÃ¼tzen und den anderen zu zeigen, wer das Sagen hat! In meiner Freizeit organisiere ich ausserdem Fantreffen und Aktionen fÃ¼r im Stadion (Bsp. Fahnen, Banner).","Zaire","False","ASCII","True","Bisamratte","False","Erde","True",12,"True","Indien","True","Arm","True","Robin Hood","False","Messing","False","Welle","True","Isobare","True",21,"True","Mitsubishi","False",360,"False","Venus","True","Michail Gorbatschow","True","Druck","False","Blue Knight","False","KontinentalfuÃ","False","Republik","False","Penicillin","True","Paul Cezanne","False","Rio Grande","True","Im Rachen","True","Weissrussland","False","Jupiter","True","Tschaikowski","True","Luftdruck","True","Keratin","True","Frankreich","True",25,"Literaturwissenschaft","Deutsch","female","vier Jahre oder mehr","SOWI","SOWI","Keine Ahnung - evt. Ablenkung vom Aufsatz","nein",NA,"nein",NA,"nein","ja",85,22,45,5,NA,NA,NA,NA,NA,NA,NA,NA,18,0,60,60
"20161028-164623","93","m",1,"UniversitÃ¤tsprofessor","Als Professor beginnt mein Tag stets um 08.00 Uhr mit dem Lesen der aktuellen Zeitungen und Nachrichten. Anschliessend widme ich mich meinem eigenen Projekt. Dort ist mir wichtig, dass ich stets dran bleibe. Danach folgt eine kurze Kaffeepause und der Austausch mit Kolleginnen und Kollegen. Den Rest des Morgens verbringe ich im HÃÃ¶rsaal beim Dozieren. Mittagessen findet meist an der Uni statt, sodass die Pause nicht zu lange dauert. Am Nachmittag doziere ich je nach Tag noch einmal, oder widme mich meinen Studien. Ist mein Arbeitstag an der Uni vorbei, folgt meist eine kurze Sporteinheit.","Zimbabwe","False","HTML","False","Bisamratte","False","Erde","True",12,"True","Indien","True","Arm","True","Sweeney Todd","False","Bronze","True","Welle","True","Isobare","True",21,"True","Mitsubishi","False",360,"False","Venus","True","Michail Gorbatschow","True","Strahlung","True","Blue Knight","False","Kontinentalrift","False","Faschismus","True","RÃ¶ntgenstrahlen","False","Salvador Dali","False","Rio Grande","True","In der WirbelsÃ¤ule","False","Sibirien","True","Jupiter","True","Tschaikowski","True","Luftdruck","True","Keratin","True","Frankreich","True",25,"PH Bern","Deutsch","male","vier Jahre oder mehr","PH Bern","PH Bern","Berufsbilder, Allgemeinwissen","nein",NA,"nein",NA,"Nein","ja",85,25,50,13,NA,NA,NA,NA,NA,NA,NA,NA,19,0,63.3333333333333,63.3333333333333
"20161031-081732","94","f",0,"FuÃballhooligan","Mein Tag beginnt damit, dass mein Wecker klingelt und ich ein paarmal schlummern drÃ¼cke. Danach stehe ich auf und frÃ¼hstÃ¼cke. meist esse ich die reste vom abendessen. am leibsten mag ich pizza. wenn noch bier vom vorabend Ã¼brig ist trinke ich das nicht. damit warte ich aus prinzip bis nach 11 uhr. man sollte ja nicht zu frÃ¼h anfangen.


ich habe einen halbtagsjob in einem kleiderladen. wir verkaufen fussballshirts mit provokativen motiven und sprÃ¼chen.


ich mag den job, da er mit fussball zu tun hat. in meiner freizeit sehe ich mir jedes spiel meiner Ãlieblingsmannschaft an. wenn mÃÃ¶glich gehe ich auch ins stadion. dort hÃ¤ngen aber immer viele andere idioten herum, die mich wÃ¼tend machen. vor allem wenn die gegenmannschaft gewinnt werde ich wÃ¼tend. dann kann es auch mal vorkommen, dass ich sachen beschÃÃ¤dige aus frust. es macht zugegebenderweise auch spass.. ich habe nicht viele andere hobbys, bin generell eher faul und beschÃ¤ftige mich abesehen von fussball wenig mit meinekm u","Botswana","True","ASCII","True","Bisamratte","False","Mars","False",6,"False","Philippinen","False","Arm","True","Sweeney Todd","False","Bronze","True","Welle","True","Isotherme","False",21,"True","Ford","False",180,"True","0","False","Nikita Chruschtschow","False","Strahlung","True","Deep Blue","True","KontinentalfuÃ","False","Republik","False","RÃ¶ntgenstrahlen","False","Pablo Picasso","True","Rio Grande","True","In der Nase","False","Kasachstan","False","Saturn","False","Mozart","False","Lufttemperatur","False","Elastin","False","Spanien","False",23,"vwl","Deutsch","female","im dritten Jahr","sozialpsychologie","-","keine ahnung


","nein",NA,"nein",NA,"nein","ja",84,25,28,7,NA,NA,NA,NA,NA,NA,NA,NA,11,1,36.6666666666667,37.9310344827586
"20161031-081723","95","m",1,"UniversitÃ¤tsprofessor","Ich stehe um 5 Uhr auf, um dann erst einmal zeit fÃ¼r mich zu haben. ich trinke einen kaffee, mache einige yoga Ã¼bungen und widme mich dann meinen mails. einige lese ich nur, andere beantworte ich auch schon.  Mein Tag ist generell sehr strukturiert, da ich viele Verpflichtungen habe. Neben meiner Arbeit ander der UniversitÃ¤t bin ich an diversen Forschungsprojekten beteiligt und arbeite abends ehrenamtlich in der Ã¶rtlichen Pfadi  mit. Dort ist auch mein kleiner Sohn. Auf diese Weise schaffe ich es Zeit mit ihm zu verbringen. Ich bin ein sehr familiÃ¤rer Mensch und harmonieliebend. Ich mag keinen Streit. Ansonsten wÃ¼rde ich mich als sehr zielstrebig und humorvoll bezeichnen. Diesen Humor mÃ¶gen auch meine Studenten an mir. ","Botswana","True","ASCII","True","Biber","False","Erde","True",8,"False","Indien","True","Arm","True","Guy Fawkes","True","Bronze","True","Welle","True","Isobare","True",21,"True","Ford","False",180,"True","Venus","True","Boris Jeltsin","False","Strahlung","True","Deep Blue","True","Kontinentalsockel","True","Kommunismus","False","Penicillin","True","Paul Cezanne","False","Rio Lobos","False","In der Lunge","False","Sibirien","True","Mars","False","Beethoven","False","Luftdruck","True","Keratin","True","Deutschland","False",19,"geographie","Deutsch","male","im ersten Jahr","-","-","weiss nicht","nein",NA,"nein",NA,"nope","ja",57,18,43,13,NA,NA,NA,NA,NA,NA,NA,NA,19,0,63.3333333333333,63.3333333333333
"20161031-083826","96","f",0,"FuÃballhooligan","Ich hasse Menschen. Sie sind mir von Grund auf unsympathisch. Das merke ich auch bei meinem Hobby, dem Fussball. Die Fans der Gegnerischen Mannschaft machen mich richtiggehend aggressiv. Deshalb kann es schon einmal vorkommen, dass ich nach einem Spiel ein bisschen randaliere, um meinen Frust ablassen zu kÃ¶nnen. Dabei bin ich in meinem Alltag nicht so leicht provozierbar. Ich arbeite von zu Hause aus und kann mir meine Zeit frei einteilen. Das gute an meinem Job ist, dass ich keine Menschen sehen muss, wenn ich nicht will. Einen Webshop kann mann schliesslich auch zu hause im Bett programmieren. Ich wÃ¼rde mich als eher introviertiert bezeichnen. Im Fussballstadion werde ich aber sehr extrovertiert und laut. Aber auch nur wenn mich das  Spiel wÂÃ¼tend macht. Ich darf nicht mehr so oft ins Stadion. Trotz meines jungen Alters habe ich schon mit meinem Blutdruck zu kÃ¤mpfen. Ich habe abgesehen vom Fussball keine anderen Hobbies.","Botswana","True","HTML","False","Wasserschwein","True","Uranus","False",8,"False","Pakistan","False","Arm","True","Sweeney Todd","False","Bronze","True","Eisberg","False","Isobare","True",21,"True","Ford","False",180,"True","Venus","True","Michail Gorbatschow","True","Strahlung","True","Deep Blue","True","Kontinentalsockel","True","0","False","Stethoskop","False","Henri Matisse","False","Rio Rojo","False","In der Nase","False","Ukraine","False","Saturn","False","Tschaikowski","True","Luftdruck","True","Lecithin","False","Griechenland","False",20,"Sozialwissenschaften","FranzÃ¶sisch","female","im zweiten Jahr","-","-","Wissenstest","nein",NA,"nein",NA,"-","nein",64,25,34,11,NA,NA,NA,NA,NA,NA,NA,NA,14,1,46.6666666666667,48.2758620689655
"20161031-084020","97","f",0,"FuÃballhooligan","Meine grÃÃ¶sste Vorliebe ist der Alkohol. Dank ihm kann ich in eine Rolle schlÃ¼pfen, eine Person spielen, die ich normalerweise so Ã¼berhaupt nicht bin. Ich bin sehr schÃ¼chtern und habe Probleme damit Frauen anzuspreche. Trinke ich aber einige Bier Ã¤ndert sich das. Ich fÃ¼hle mich dann sehr mutig und habe das GefÃ¼hl, dass ich alles schaffen kann. 


TagsÃ¼ber arbeite ich wie jeder andere. Ich vertreibe TiefkÃ¼hlprodukte. Erst am Abend finde ich Zeit, um mich meinem einzigen Hobby, dem Fussballsschauen zu widmen. FrÃ¼her spielte ich aktiv. Nachdem ich mir aber die Kniescheibe zertrÃ¼mmerte bei einem Spiel musste ich damit leider aufhÃ¶ren. Das hat mich zusÃ¤tzlich frustriert und mich dadruch auch dem Alkohol nÃ¤her gebracht","Zimbabwe","False","ASCII","True","Wasserschwein","True","Uranus","False",12,"True","Indien","True","Arm","True","Guy Fawkes","True","Messing","False","Welle","True","Isobare","True",20,"False","General Motors","True",180,"True","Venus","True","Alexander Popow","False","Temperatur","False","Deep Blue","True","Kontinentalsockel","True","Republik","False","RÃ¶ntgenstrahlen","False","Pablo Picasso","True","Rio Grande","True","In der WirbelsÃ¤ule","False","Sibirien","True","Jupiter","True","Mozart","False","Lufttemperatur","False","Keratin","True","Griechenland","False",24,"Psychologie","Deutsch","female","vier Jahre oder mehr","Sozialpsychologie","-","schwirigkeit von fragen evaluieren","nein",NA,"nein",NA,"nein","ja",72,23,30,9,NA,NA,NA,NA,NA,NA,NA,NA,18,0,60,60
"20161031-090122","98","m",0,"FuÃballhooligan","Mein Tagesablauf ist strukturiert, da ich arbeiten gehen muss. Ich habe auch eine kleine Tochter, die ich 2x die Woche sehe. Von ihrer Mutter lebe ich getrennt. Seit der Trennung und Scheidung ist es mit mir bergab gegangen. Meine einzigen Freunde kenne ich aus dem Fussballstadion. Sie geben mir auch in schweren Zeiten halt. Fussball verbindet. Leider fliesst oft auch etwas zu viel Alkohol und meine Freunde und ich tendieren dazu Ã¼bermÃ¼tig zu werden. Im Rausch zerstÃÃ¶ren wir gerne Dinge oder lassen uns auf Diskussionen mit Passanten ein. Ab und zu hat mich die Polizei deshalb auch schon in Gewahrsam genommen. Neben Fussball habe ich wenige Hobbies . Mit meiner Tochter (sie ist 14, trotzdem nenne ich sie nocht ""klein"", dass mag sie gar nicht) gehe ich manchmal shoppen oder ins Kino. Aber das Geld ist knapp, deshalb nicht sehr oft.","Uganda","False","ASCII","True","Wasserschwein","True","Erde","True",8,"False","Pakistan","False","Arm","True","Robin Hood","False","Bronze","True","Eisberg","False","Isobare","True",21,"True","Chrysler","False",180,"True","Saturn","False","Nikita Chruschtschow","False","0","False","Deep Blue","True","Kontinentalsockel","True","Faschismus","True","Stethoskop","False","Pablo Picasso","True","Rio Rojo","False","In der Nase","False","Sibirien","True","Jupiter","True","Mozart","False","Luftdruck","True","Keratin","True","Frankreich","True",23,"betriebswirtschaftslehre","Deutsch","female","im dritten Jahr","sozialpsychologie","kognitive psychologie","fÃ¼r bachelorarbeit","nein",NA,"nein",NA,"-","nein",61,27,45,15,NA,NA,NA,NA,NA,NA,NA,NA,17,1,56.6666666666667,58.6206896551724
"20161031-150859","98","w",0,"FuÃballhooligan","Unter der Woche stehe ich am Morgen auf und gehe zur Uni wie alle meine Mitstudenten. An den Abenden und vor allem an den Wochenenden freue ich mich dann, mich mit den anderen Fans zu treffen, Alkohol zu trinken und Spass zu haben. Ich trinke sehr gern, da es mich vom tÃ¤glichen Stress ablenkt und ich mich dabei frei fÃ¼hle. ZusÃ¤tzlich macht es mir Mut Teil eines Fanclubs zu sein, da man eine Gemeinschaft ist, die gleichen Hobbies teilt und viel zusammen unternimmt. NAtÃ¼rlich wollen wir andere MEnschen nicht verletzen, dennoch bin ich der Meinung, dass wir einen gewissen Respekt verdient haben. Aus diesem Grund provozieren wir gerne; natÃ¼rlich alles unter einem gewissen Alkooholeinfluss. Ich spiele selbst auch sehr gerne Fussball, leider hat es mir aber nie auf eine super Position gereicht, deshalb feuere ich nun umso mehr meinen Club an; um wenigstens so zeigen zu kÃ¶nnen, dass ich Teil davon bin. Eigentlich bin ich eine eher ruhige Person, aber trotzdem muss ich ab und zu meine Aggressionen rauslassen.","Uganda","False","HTML","False","Bisamratte","False","Erde","True",6,"False","Philippinen","False","Arm","True","Dick Turpin","False","Messing","False","Welle","True","Fronten","False",21,"True","Ford","False",180,"True","Venus","True","Nikita Chruschtschow","False","Strahlung","True","Blue Knight","False","Kontinentalrift","False","Faschismus","True","RÃ¶ntgenstrahlen","False","Pablo Picasso","True","Rio Lobos","False","In der Lunge","False","Sibirien","True","Saturn","False","HÃ¤ndel","False","Luftdruck","True","Keratin","True","Frankreich","True",23,"wirtschaft","Deutsch","female","im dritten Jahr","psychologie","Wirtschaft","keine ahnung","nein",NA,"nein",NA,"nein","nein",83,24,20,5,NA,NA,NA,NA,NA,NA,NA,NA,13,0,43.3333333333333,43.3333333333333
